match_id,competition,season,date,home_team,away_team,home_goals,away_goals,matchday,stage,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_corners,away_corners,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_fouls,away_fouls,home_possession,away_possession,home_xg,away_xg,first_half_home_goals,first_half_away_goals,minute_first_goal,home_goals_0_15,away_goals_0_15,home_goals_75_90,away_goals_75_90
09a139147c33,brasileirao,2023,2023-04-29,SE Palmeiras,SC Corinthians Paulista,2,1,3,REGULAR_SEASON,15,11,6,4,1,12,3,4,0,0,10,7,54.2,45.8,1.46,0.99,1,1,25,1,1,1,0
d58d8b27a0bd,brasileirao,2023,2023-04-29,Coritiba FBC,São Paulo FC,1,1,3,REGULAR_SEASON,11,9,5,3,7,9,2,2,0,0,13,15,56.1,43.9,1.38,1.06,0,1,67,0,0,1,0
75fe7ebd4355,brasileirao,2023,2023-04-29,Fortaleza EC,Fluminense FC,4,2,3,REGULAR_SEASON,16,10,7,4,2,5,4,3,1,0,11,14,48.8,51.2,4.07,2.43,4,1,8,1,1,0,1
755dc1952e3c,brasileirao,2023,2023-04-29,RB Bragantino,Cruzeiro EC,0,3,3,REGULAR_SEASON,9,15,3,5,7,4,1,1,0,0,10,15,43.5,56.5,0.1,2.61,0,3,74,0,2,0,0
ebcc8b650049,brasileirao,2023,2023-04-29,Santos FC,América FC,3,2,3,REGULAR_SEASON,9,9,2,3,5,10,2,3,0,0,14,14,51.8,48.2,2.92,1.77,1,2,7,0,1,0,0
2444cfa346b2,brasileirao,2023,2023-04-30,CA Mineiro,CA Paranaense,2,1,3,REGULAR_SEASON,12,13,4,4,6,3,0,0,0,0,12,7,50.9,49.1,2.32,0.8,1,1,71,0,0,0,0
88f8209bd65e,brasileirao,2023,2023-04-30,CR Flamengo,Botafogo FR,2,3,3,REGULAR_SEASON,9,14,3,5,3,0,2,3,0,0,5,16,40.3,59.7,3.37,2.8,0,3,8,0,2,1,0
51d98b15ad81,brasileirao,2023,2023-04-30,SC Internacional,Goiás EC,1,0,3,REGULAR_SEASON,6,9,3,3,3,6,4,2,0,0,17,8,42.0,58.0,1.49,0.46,1,0,55,1,0,0,0
c353d7380abf,brasileirao,2023,2023-04-30,Cuiabá EC,Grêmio FBPA,1,2,3,REGULAR_SEASON,10,12,3,4,7,7,1,2,0,0,13,11,54.7,45.3,1.61,2.41,0,0,70,0,0,0,1
16b06e353f54,brasileirao,2023,2023-05-01,CR Vasco da Gama,EC Bahia,0,1,3,REGULAR_SEASON,15,9,4,4,5,4,1,0,0,0,5,9,39.5,60.5,0.1,1.1,0,1,21,0,0,0,0
2814c408f70f,brasileirao,2023,2023-05-06,Cruzeiro EC,Santos FC,2,1,4,REGULAR_SEASON,16,10,5,3,2,4,0,0,0,0,8,11,39.4,60.6,1.99,0.59,1,1,73,1,0,0,0
dc983b071c43,brasileirao,2023,2023-05-07,Goiás EC,SE Palmeiras,0,5,4,REGULAR_SEASON,14,14,4,5,3,3,3,1,0,0,10,11,44.0,56.0,0.44,4.3,0,3,21,0,2,0,1
71bdeddfd971,brasileirao,2023,2023-05-07,Botafogo FR,CA Mineiro,2,0,4,REGULAR_SEASON,15,10,6,3,3,7,2,3,0,0,12,11,55.8,44.2,2.62,0.1,0,0,20,0,0,0,0
65bd4fd638cc,brasileirao,2023,2023-05-07,Grêmio FBPA,RB Bragantino,3,3,4,REGULAR_SEASON,14,12,6,4,8,2,4,2,0,0,9,14,59.4,40.6,2.82,2.76,2,2,63,0,0,0,1
4de3573ca2ca,brasileirao,2023,2023-05-07,São Paulo FC,SC Internacional,2,0,4,REGULAR_SEASON,16,9,5,4,3,5,1,2,0,0,8,5,50.7,49.3,1.17,0.31,0,0,15,0,0,1,0
abad63f818b5,brasileirao,2023,2023-05-07,CA Paranaense,CR Flamengo,2,1,4,REGULAR_SEASON,8,11,2,3,7,3,1,0,0,0,17,14,38.2,61.8,2.11,1.32,0,1,9,0,1,1,0
fb8e7af5101f,brasileirao,2023,2023-05-07,América FC,Cuiabá EC,1,2,4,REGULAR_SEASON,15,6,5,2,5,7,4,2,0,0,13,14,42.9,57.1,1.52,2.27,1,2,10,0,0,0,0
687b899865a5,brasileirao,2023,2023-05-07,Fluminense FC,CR Vasco da Gama,1,1,4,REGULAR_SEASON,8,12,3,4,5,4,2,0,0,0,11,12,43.9,56.1,1.28,1.59,0,1,34,0,1,1,0
1bec9b4d2dec,brasileirao,2023,2023-05-07,EC Bahia,Coritiba FBC,3,1,4,REGULAR_SEASON,14,10,7,4,3,3,1,2,0,0,8,13,59.1,40.9,3.19,1.84,2,0,84,0,0,0,0
2be1b48c5dec,brasileirao,2023,2023-05-08,SC Corinthians Paulista,Fortaleza EC,1,1,4,REGULAR_SEASON,10,12,4,4,6,4,2,4,1,0,16,6,51.1,48.9,1.04,0.77,0,0,6,0,0,0,0
97834dd55e28,brasileirao,2023,2023-05-10,Santos FC,EC Bahia,3,0,5,REGULAR_SEASON,14,8,6,3,5,4,1,1,0,0,14,12,59.6,40.4,3.44,0.55,2,0,80,0,0,1,0
12458392235b,brasileirao,2023,2023-05-10,RB Bragantino,América FC,2,2,5,REGULAR_SEASON,17,12,5,5,6,3,4,3,0,0,7,11,56.0,44.0,1.73,2.56,2,1,86,0,0,0,0
ec6bc2298dea,brasileirao,2023,2023-05-10,SC Internacional,CA Paranaense,0,2,5,REGULAR_SEASON,12,10,4,4,8,5,4,3,0,1,15,11,58.7,41.3,0.48,2.48,0,2,61,0,0,0,0
fde852b66c87,brasileirao,2023,2023-05-10,CR Flamengo,Goiás EC,2,0,5,REGULAR_SEASON,13,10,4,4,5,4,1,2,0,1,8,12,43.3,56.7,1.96,0.13,1,0,25,0,0,0,0
1a492470d95b,brasileirao,2023,2023-05-10,Cuiabá EC,CA Mineiro,0,4,5,REGULAR_SEASON,13,14,5,5,7,4,3,3,0,0,14,12,47.6,52.4,0.1,3.47,0,4,4,0,1,0,0
7771f1866a71,brasileirao,2023,2023-05-11,SE Palmeiras,Grêmio FBPA,4,1,5,REGULAR_SEASON,13,12,4,4,9,4,1,0,0,0,8,13,40.8,59.2,4.62,1.16,3,1,78,0,1,0,0
7c7153ec1180,brasileirao,2023,2023-05-11,Cruzeiro EC,Fluminense FC,0,2,5,REGULAR_SEASON,11,8,5,2,4,4,3,0,1,0,7,13,61.6,38.4,0.16,1.8,0,1,67,0,1,0,0
a519c2b5d660,brasileirao,2023,2023-05-11,Coritiba FBC,CR Vasco da Gama,1,1,5,REGULAR_SEASON,12,13,5,6,8,3,4,4,0,0,12,15,60.2,39.8,1.02,1.38,0,0,9,0,0,0,1
66da66cb00e2,brasileirao,2023,2023-05-11,Botafogo FR,SC Corinthians Paulista,3,0,5,REGULAR_SEASON,11,11,5,3,0,3,1,0,0,0,5,9,60.8,39.2,2.87,0.1,2,0,86,0,0,1,0
d946e63300e0,brasileirao,2023,2023-05-11,Fortaleza EC,São Paulo FC,0,0,5,REGULAR_SEASON,16,9,6,3,7,3,1,3,0,0,10,14,47.8,52.2,0.36,0.3,0,0,0,0,0,0,0
86cc394d5b23,brasileirao,2023,2023-05-13,Fluminense FC,Cuiabá EC,2,0,6,REGULAR_SEASON,14,11,5,5,4,0,2,1,0,0,16,15,52.6,47.4,1.97,0.68,1,0,22,0,0,0,0
3161565b9ca8,brasileirao,2023,2023-05-13,SE Palmeiras,RB Bragantino,1,1,6,REGULAR_SEASON,18,16,8,7,3,3,2,0,0,0,18,12,53.8,46.2,1.64,0.96,1,0,31,0,0,0,0
bb5326d36933,brasileirao,2023,2023-05-13,EC Bahia,CR Flamengo,2,3,6,REGULAR_SEASON,18,5,7,2,4,4,0,2,0,0,9,11,60.6,39.4,1.3,2.62,1,1,75,0,0,1,1
0fcd981057a7,brasileirao,2023,2023-05-14,Goiás EC,Botafogo FR,2,1,6,REGULAR_SEASON,14,9,4,3,4,5,6,5,0,0,5,11,49.6,50.4,2.02,0.32,2,0,70,0,0,0,0
1450347287c8,brasileirao,2023,2023-05-14,CA Paranaense,Coritiba FBC,3,2,6,REGULAR_SEASON,14,13,5,4,6,5,3,3,0,0,13,8,48.2,51.8,3.18,3.06,1,0,67,0,0,0,0
4082a3fd8b6e,brasileirao,2023,2023-05-14,América FC,Cruzeiro EC,0,4,6,REGULAR_SEASON,11,5,4,2,4,5,3,2,0,0,12,14,49.0,51.0,0.45,3.11,0,0,65,0,0,0,1
044d35b58520,brasileirao,2023,2023-05-14,CA Mineiro,SC Internacional,2,0,6,REGULAR_SEASON,13,7,4,2,2,7,1,3,0,0,8,8,54.1,45.9,2.14,0.46,2,0,10,0,0,0,0
cf33744d1bb4,brasileirao,2023,2023-05-14,CR Vasco da Gama,Santos FC,0,1,6,REGULAR_SEASON,10,13,4,3,7,5,0,0,0,0,16,13,47.6,52.4,0.19,1.8,0,1,14,0,0,0,0
5c003036a3b0,brasileirao,2023,2023-05-14,Grêmio FBPA,Fortaleza EC,0,0,6,REGULAR_SEASON,9,10,4,4,2,8,1,3,0,0,10,14,48.9,51.1,0.28,1.17,0,0,0,0,0,0,0
44c4a2e2e619,brasileirao,2023,2023-05-14,SC Corinthians Paulista,São Paulo FC,1,1,6,REGULAR_SEASON,6,4,3,1,1,6,5,1,0,0,12,5,56.7,43.3,1.51,1.58,1,1,16,0,0,0,0
e8ad07596284,brasileirao,2023,2023-05-20,EC Bahia,Goiás EC,1,1,7,REGULAR_SEASON,13,14,5,4,5,3,3,0,0,0,11,10,39.9,60.1,0.91,1.55,1,1,43,0,0,0,0
9efe52468128,brasileirao,2023,2023-05-20,RB Bragantino,CA Paranaense,2,0,7,REGULAR_SEASON,14,11,4,4,7,6,2,1,0,0,13,14,51.0,49.0,1.96,0.1,1,0,90,1,0,0,0
8b6aa5bf5930,brasileirao,2023,2023-05-20,América FC,Fortaleza EC,2,1,7,REGULAR_SEASON,10,5,3,1,7,3,4,4,0,0,18,12,38.5,61.5,2.99,1.38,0,0,54,0,0,0,0
b6b136d951fb,brasileirao,2023,2023-05-20,Coritiba FBC,CA Mineiro,1,2,7,REGULAR_SEASON,15,9,6,3,6,4,2,1,0,0,17,13,50.9,49.1,1.48,2.16,0,1,86,0,0,0,1
ade2820c1f81,brasileirao,2023,2023-05-20,Botafogo FR,Fluminense FC,1,0,7,REGULAR_SEASON,13,12,6,6,3,2,2,4,0,0,10,10,54.3,45.7,1.86,0.47,0,0,69,0,0,0,0
4c51124fe43f,brasileirao,2023,2023-05-20,São Paulo FC,CR Vasco da Gama,4,2,7,REGULAR_SEASON,14,13,6,4,4,4,5,4,0,0,11,5,38.6,61.4,4.21,2.38,0,2,49,0,2,2,0
d0b5974c20f0,brasileirao,2023,2023-05-21,Grêmio FBPA,SC Internacional,3,1,7,REGULAR_SEASON,13,12,6,4,4,7,2,2,1,0,15,7,43.4,56.6,2.84,1.88,2,1,17,2,1,1,0
9e388f1c35db,brasileirao,2023,2023-05-21,Santos FC,SE Palmeiras,0,0,7,REGULAR_SEASON,12,12,4,4,8,6,1,0,0,0,10,10,45.9,54.1,0.1,0.1,0,0,0,0,0,0,0
34b83c82c1bb,brasileirao,2023,2023-05-21,CR Flamengo,SC Corinthians Paulista,1,0,7,REGULAR_SEASON,10,12,3,3,6,5,4,0,1,0,15,5,60.8,39.2,1.37,0.89,0,0,45,0,0,0,0
e10f0debca9b,brasileirao,2023,2023-05-22,Cruzeiro EC,Cuiabá EC,0,1,7,REGULAR_SEASON,13,11,5,3,5,5,0,2,0,0,12,15,49.4,50.6,0.1,2.0,0,1,22,0,1,0,0
0fd8e71414e0,brasileirao,2023,2023-05-27,CR Flamengo,Cruzeiro EC,1,1,8,REGULAR_SEASON,13,16,5,8,7,5,0,0,0,0,10,17,46.9,53.1,1.76,1.25,0,0,47,0,0,0,1
6b5aada1e6d4,brasileirao,2023,2023-05-27,Cuiabá EC,Coritiba FBC,1,1,8,REGULAR_SEASON,10,12,4,5,4,7,1,0,1,0,8,10,58.4,41.6,1.27,0.1,0,1,85,0,0,1,0
d328d83a455f,brasileirao,2023,2023-05-27,CA Paranaense,Grêmio FBPA,1,2,8,REGULAR_SEASON,11,10,3,4,10,7,2,2,0,0,7,8,59.8,40.2,0.93,2.71,0,1,39,0,0,0,0
5495a0c36d20,brasileirao,2023,2023-05-27,Fortaleza EC,CR Vasco da Gama,2,0,8,REGULAR_SEASON,14,13,7,4,7,6,1,2,1,0,9,10,52.5,47.5,2.74,0.57,2,0,87,1,0,0,0
504b1279f0fd,brasileirao,2023,2023-05-28,São Paulo FC,Goiás EC,2,1,8,REGULAR_SEASON,10,9,3,3,9,3,3,0,0,0,12,10,53.3,46.7,2.55,0.81,1,0,69,0,0,0,0
487c7f1049e7,brasileirao,2023,2023-05-28,SC Internacional,EC Bahia,2,0,8,REGULAR_SEASON,11,8,5,3,6,4,1,1,0,0,20,10,56.6,43.4,2.14,0.1,0,0,12,0,0,0,0
100f0288781a,brasileirao,2023,2023-05-28,SC Corinthians Paulista,Fluminense FC,2,0,8,REGULAR_SEASON,18,13,8,5,6,6,1,0,0,0,12,11,44.7,55.3,1.17,0.14,1,0,64,0,0,0,0
93362bb6df75,brasileirao,2023,2023-05-28,CA Mineiro,SE Palmeiras,1,1,8,REGULAR_SEASON,11,10,3,4,6,7,1,6,0,0,15,13,58.4,41.6,0.76,1.54,1,0,90,0,0,0,0
99ea7fb1c68b,brasileirao,2023,2023-05-28,RB Bragantino,Santos FC,2,0,8,REGULAR_SEASON,16,14,6,4,8,4,1,1,0,0,12,8,59.1,40.9,1.91,0.63,1,0,72,1,0,0,0
ad8a15b28dab,brasileirao,2023,2023-05-28,Botafogo FR,América FC,2,0,8,REGULAR_SEASON,11,10,5,4,2,2,0,2,0,0,16,15,56.2,43.8,2.24,0.38,0,0,29,0,0,1,0
b05d7cdd88bd,brasileirao,2023,2023-06-03,Fortaleza EC,EC Bahia,0,0,9,REGULAR_SEASON,11,12,3,5,5,5,0,2,0,0,5,12,47.7,52.3,0.1,0.4,0,0,0,0,0,0,0
d3a80180ba26,brasileirao,2023,2023-06-03,Cruzeiro EC,CA Mineiro,0,1,9,REGULAR_SEASON,7,12,2,5,4,3,2,1,0,0,13,8,46.3,53.7,0.32,1.27,0,0,16,0,0,0,0
051675128cc8,brasileirao,2023,2023-06-03,América FC,SC Corinthians Paulista,2,0,9,REGULAR_SEASON,12,11,5,5,6,3,3,3,0,0,14,6,55.3,44.7,1.9,0.1,2,0,62,0,0,0,0
0fc863d1c027,brasileirao,2023,2023-06-03,CA Paranaense,Botafogo FR,1,0,9,REGULAR_SEASON,16,5,8,2,9,3,2,2,0,0,8,14,44.6,55.4,0.6,0.16,0,0,25,0,0,1,0
d3e69da8d2db,brasileirao,2023,2023-06-04,SE Palmeiras,Coritiba FBC,3,1,9,REGULAR_SEASON,12,11,4,4,8,1,1,1,0,0,9,12,39.8,60.2,3.46,1.53,1,1,16,1,0,2,0
32a9974c36f6,brasileirao,2023,2023-06-04,Grêmio FBPA,São Paulo FC,2,1,9,REGULAR_SEASON,12,8,4,4,4,6,0,2,0,0,10,13,49.5,50.5,2.34,1.21,2,1,63,0,1,0,0
7ede3b69fc8d,brasileirao,2023,2023-06-04,Goiás EC,Cuiabá EC,0,1,9,REGULAR_SEASON,17,8,7,3,6,3,0,6,0,0,12,13,51.4,48.6,0.15,1.11,0,0,58,0,0,0,0
8cdfe39803bd,brasileirao,2023,2023-06-04,Santos FC,SC Internacional,1,1,9,REGULAR_SEASON,11,11,4,5,4,3,1,0,0,1,17,7,45.1,54.9,1.58,0.25,0,1,7,0,0,0,0
8aa1ef33119b,brasileirao,2023,2023-06-04,Fluminense FC,RB Bragantino,2,1,9,REGULAR_SEASON,14,15,7,6,6,3,2,2,0,0,12,11,51.3,48.7,1.83,2.31,1,0,61,0,0,1,1
58fe85748402,brasileirao,2023,2023-06-05,CR Vasco da Gama,CR Flamengo,1,4,9,REGULAR_SEASON,15,13,6,5,3,2,1,1,0,0,5,9,59.8,40.2,1.4,4.09,1,1,27,0,0,0,1
c80856c9f55e,brasileirao,2023,2023-06-10,Coritiba FBC,Santos FC,0,0,10,REGULAR_SEASON,8,10,2,3,12,4,1,4,0,0,12,13,53.0,47.0,0.55,0.76,0,0,0,0,0,0,0
820e177f745b,brasileirao,2023,2023-06-10,EC Bahia,Cruzeiro EC,2,2,10,REGULAR_SEASON,14,13,5,4,6,3,2,3,0,0,12,9,41.8,58.2,1.92,2.22,0,0,59,0,0,0,2
d85b47d3ad00,brasileirao,2023,2023-06-10,CA Mineiro,RB Bragantino,1,1,10,REGULAR_SEASON,15,11,7,5,5,3,1,1,0,0,8,12,39.7,60.3,1.5,1.37,1,1,55,0,0,0,0
fdf7ef98e3ed,brasileirao,2023,2023-06-10,SC Corinthians Paulista,Cuiabá EC,1,1,10,REGULAR_SEASON,10,12,3,4,4,4,3,2,0,0,13,12,40.8,59.2,1.44,1.45,1,0,40,0,0,0,1
4198e84faea0,brasileirao,2023,2023-06-11,CR Flamengo,Grêmio FBPA,3,0,10,REGULAR_SEASON,17,12,8,5,3,3,3,1,0,0,14,12,54.6,45.4,3.68,0.33,1,0,42,0,0,1,0
1c12918a6df0,brasileirao,2023,2023-06-11,Goiás EC,Fluminense FC,2,2,10,REGULAR_SEASON,15,14,6,5,4,5,3,0,0,0,13,15,53.2,46.8,2.7,1.89,1,1,53,1,0,0,0
5ab22f5bbbc1,brasileirao,2023,2023-06-11,São Paulo FC,SE Palmeiras,0,2,10,REGULAR_SEASON,11,15,4,6,7,5,1,1,0,0,6,10,56.3,43.7,0.51,1.55,0,1,56,0,0,0,0
ab77deb6fe01,brasileirao,2023,2023-06-11,América FC,CA Paranaense,2,2,10,REGULAR_SEASON,11,11,3,4,6,5,0,4,0,0,9,12,50.0,50.0,1.7,1.55,0,1,12,0,1,0,1
c6e9968bb78b,brasileirao,2023,2023-06-11,Botafogo FR,Fortaleza EC,2,0,10,REGULAR_SEASON,15,8,6,3,6,4,1,1,0,0,11,12,52.3,47.7,1.99,0.1,1,0,35,0,0,0,0
495daacd6456,brasileirao,2023,2023-06-11,SC Internacional,CR Vasco da Gama,2,1,10,REGULAR_SEASON,14,11,7,6,5,4,1,3,0,0,13,10,43.5,56.5,1.31,0.83,0,0,6,0,0,1,1
a143b319b7c3,brasileirao,2023,2023-06-21,Cruzeiro EC,Fortaleza EC,0,1,11,REGULAR_SEASON,13,11,6,5,5,3,2,2,1,0,12,11,40.8,59.2,0.1,1.24,0,0,60,0,0,0,0
bdd117448bcc,brasileirao,2023,2023-06-21,São Paulo FC,CA Paranaense,2,1,11,REGULAR_SEASON,21,13,9,5,5,4,5,1,0,0,12,15,47.9,52.1,2.89,1.98,1,0,35,0,0,0,0
0f66bbff9792,brasileirao,2023,2023-06-21,Santos FC,SC Corinthians Paulista,0,2,11,REGULAR_SEASON,9,10,4,4,3,3,1,0,1,0,10,5,51.2,48.8,0.55,1.75,0,1,31,0,0,0,0
a49b6f91111d,brasileirao,2023,2023-06-22,CR Vasco da Gama,Goiás EC,0,1,11,REGULAR_SEASON,14,8,5,3,6,2,3,2,0,0,17,12,48.7,51.3,0.7,1.26,0,0,42,0,0,0,0
5bbf9ebddf32,brasileirao,2023,2023-06-22,Cuiabá EC,Botafogo FR,0,1,11,REGULAR_SEASON,10,12,4,6,6,3,1,0,0,0,15,13,58.7,41.3,0.31,0.97,0,1,35,0,0,0,0
913b37c6103d,brasileirao,2023,2023-06-22,Coritiba FBC,SC Internacional,0,1,11,REGULAR_SEASON,10,11,4,5,6,4,2,1,0,0,12,11,57.7,42.3,0.71,0.85,0,1,20,0,0,0,0
c743f0d90ef3,brasileirao,2023,2023-06-22,Fluminense FC,CA Mineiro,1,1,11,REGULAR_SEASON,11,3,5,1,4,8,0,0,0,0,15,18,49.1,50.9,0.91,1.19,1,0,35,0,0,0,1
45355ac96708,brasileirao,2023,2023-06-22,EC Bahia,SE Palmeiras,1,0,11,REGULAR_SEASON,12,9,5,3,11,4,2,4,0,0,13,9,55.0,45.0,0.38,0.45,1,0,15,0,0,0,0
b14788e700ba,brasileirao,2023,2023-06-22,Grêmio FBPA,América FC,3,1,11,REGULAR_SEASON,19,6,8,2,6,5,1,2,0,0,10,14,48.0,52.0,3.41,0.93,1,0,18,0,0,0,0
2ae4bccf5868,brasileirao,2023,2023-06-23,RB Bragantino,CR Flamengo,4,0,11,REGULAR_SEASON,13,10,4,4,7,3,1,1,1,0,13,12,58.9,41.1,3.97,0.21,1,0,49,0,0,1,0
d7d83b04171e,brasileirao,2023,2023-06-24,CA Paranaense,SC Corinthians Paulista,1,0,12,REGULAR_SEASON,15,7,7,3,6,2,1,4,0,0,13,10,47.3,52.7,0.15,0.72,0,0,17,0,0,1,0
7b9ff521699f,brasileirao,2023,2023-06-24,Fortaleza EC,CA Mineiro,2,1,12,REGULAR_SEASON,17,15,8,6,9,2,3,1,0,0,16,9,50.1,49.9,2.58,1.16,1,1,19,0,1,1,0
8b30f15a504a,brasileirao,2023,2023-06-24,Fluminense FC,EC Bahia,2,1,12,REGULAR_SEASON,14,12,5,6,12,4,1,3,0,0,8,6,47.8,52.2,2.51,0.9,1,1,84,0,1,1,0
2783672485a8,brasileirao,2023,2023-06-25,Santos FC,CR Flamengo,2,3,12,REGULAR_SEASON,11,11,5,3,8,5,1,1,0,0,15,15,44.1,55.9,1.87,2.92,1,2,76,0,1,1,0
37da6802e926,brasileirao,2023,2023-06-25,RB Bragantino,Goiás EC,2,0,12,REGULAR_SEASON,13,11,6,4,4,5,0,0,0,0,12,15,39.9,60.1,1.23,0.39,0,0,82,0,0,1,0
206fc783bacb,brasileirao,2023,2023-06-25,América FC,SC Internacional,1,2,12,REGULAR_SEASON,10,7,3,2,2,3,5,2,0,0,8,14,45.0,55.0,1.79,2.21,0,1,23,0,0,0,0
871e0f8320e0,brasileirao,2023,2023-06-25,SE Palmeiras,Botafogo FR,0,1,12,REGULAR_SEASON,9,9,3,4,5,4,1,2,0,1,13,15,56.2,43.8,0.19,1.7,0,1,8,0,1,0,0
1671c4e0f630,brasileirao,2023,2023-06-25,Cruzeiro EC,São Paulo FC,1,0,12,REGULAR_SEASON,11,4,5,2,8,5,3,2,0,0,15,11,39.9,60.1,1.09,0.63,1,0,63,0,0,0,0
182f8b6f1227,brasileirao,2023,2023-06-25,Grêmio FBPA,Coritiba FBC,5,1,12,REGULAR_SEASON,14,12,7,6,6,4,2,1,0,0,9,11,58.9,41.1,5.02,0.7,3,0,13,2,0,2,1
bdf8ea611683,brasileirao,2023,2023-06-27,CR Vasco da Gama,Cuiabá EC,1,0,12,REGULAR_SEASON,15,11,7,4,2,5,4,2,0,0,14,14,45.2,54.8,1.68,0.59,0,0,62,0,0,0,0
