match_id,competition,season,date,home_team,away_team,home_goals,away_goals,matchday,stage,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_corners,away_corners,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_fouls,away_fouls,home_possession,away_possession,home_xg,away_xg,first_half_home_goals,first_half_away_goals,minute_first_goal,home_goals_0_15,away_goals_0_15,home_goals_75_90,away_goals_75_90
0b1617965370,champions_league,2023,2023-09-20,Sport Lisboa e Benfica,FC Red Bull Salzburg,0,2,1.0,GROUP_STAGE,8,10,4,5,10,5,0,1,1,0,7,11,61.9,38.1,0.1,1.84,0,1,88,0,0,0,0
2d5fa91260cf,champions_league,2023,2023-09-20,Real Sociedad de Fútbol,FC Internazionale Milano,1,1,1.0,GROUP_STAGE,13,12,4,5,8,6,0,2,0,0,7,14,58.7,41.3,1.04,1.17,1,0,77,0,0,0,1
9d647eebdb86,champions_league,2023,2023-09-20,Galatasaray SK,FC København,2,2,1.0,GROUP_STAGE,17,11,5,5,4,7,0,0,0,0,9,10,43.5,56.5,1.03,2.02,2,1,28,1,0,0,0
ea92762d86c7,champions_league,2023,2023-09-20,Sevilla FC,Racing Club de Lens,1,1,1.0,GROUP_STAGE,9,9,3,3,6,3,1,2,0,0,14,13,53.7,46.3,1.01,1.13,0,0,34,0,0,0,1
466614ed0b83,champions_league,2023,2023-09-20,Real Madrid CF,1. FC Union Berlin,1,0,1.0,GROUP_STAGE,12,9,5,3,1,2,3,3,0,0,10,11,47.1,52.9,1.7,0.57,0,0,8,0,0,1,0
85c1ef8fffcb,champions_league,2023,2023-09-20,Sporting Clube de Braga,SSC Napoli,1,2,1.0,GROUP_STAGE,8,10,3,5,2,7,1,1,0,0,13,9,55.9,44.1,0.64,2.7,0,0,7,0,0,0,0
e70f28d6d239,champions_league,2023,2023-10-03,Manchester United FC,Galatasaray SK,2,3,2.0,GROUP_STAGE,14,11,7,3,2,5,4,3,0,0,11,14,38.2,61.8,2.27,3.33,1,3,28,1,2,1,0
5d443a9639a6,champions_league,2023,2023-10-03,PSV,Sevilla FC,2,2,2.0,GROUP_STAGE,8,9,3,4,5,10,2,3,0,0,14,14,48.3,51.7,2.02,1.77,0,1,44,0,1,0,0
60deedab3067,champions_league,2023,2023-10-03,Racing Club de Lens,Arsenal FC,2,1,2.0,GROUP_STAGE,11,13,3,5,7,4,1,1,0,0,10,15,50.9,49.1,0.9,0.81,0,0,85,0,0,0,0
c0cdd8107a58,champions_league,2023,2023-10-03,FC København,FC Bayern München,1,2,2.0,GROUP_STAGE,11,10,3,3,7,9,2,2,0,0,13,15,59.6,40.4,1.38,1.96,0,2,29,0,0,0,0
af0a71032ab2,champions_league,2023,2023-10-03,FC Red Bull Salzburg,Real Sociedad de Fútbol,0,2,2.0,GROUP_STAGE,10,13,5,4,1,3,1,5,0,0,9,16,43.7,56.3,0.35,1.68,0,1,69,0,0,0,0
143d33265af5,champions_league,2023,2023-10-03,SSC Napoli,Real Madrid CF,2,3,2.0,GROUP_STAGE,11,7,4,3,5,4,0,2,0,0,13,11,56.4,43.6,2.26,3.18,1,1,70,0,0,1,0
c9815d28e75b,champions_league,2023,2023-10-03,1. FC Union Berlin,Sporting Clube de Braga,2,3,2.0,GROUP_STAGE,12,12,3,6,6,6,3,1,0,0,9,11,50.9,49.1,2.2,3.41,1,1,40,1,0,0,1
db994d5f788f,champions_league,2023,2023-10-03,FC Internazionale Milano,Sport Lisboa e Benfica,1,0,2.0,GROUP_STAGE,16,8,5,3,7,2,1,2,0,0,9,7,56.1,43.9,0.16,0.1,0,0,57,0,0,1,0
e504ad42bf36,champions_league,2023,2023-10-04,Club Atlético de Madrid,Feyenoord Rotterdam,3,2,2.0,GROUP_STAGE,16,12,6,4,1,12,3,4,0,0,10,7,57.2,42.8,2.36,1.89,3,1,10,1,0,0,0
bf65ec6e09fc,champions_league,2023,2023-10-04,Royal Antwerp FC,FK Shakhtar Donetsk,2,3,2.0,GROUP_STAGE,12,14,6,7,6,3,0,0,0,0,12,7,48.6,51.4,2.32,2.6,1,1,22,1,1,0,1
581901cd66c7,champions_league,2023,2023-10-04,Celtic FC,SS Lazio,1,2,2.0,GROUP_STAGE,8,13,4,4,3,0,2,3,1,0,5,16,47.8,52.2,2.47,1.9,0,1,59,0,0,0,0
afd5f99cfb84,champions_league,2023,2023-10-04,Borussia Dortmund,AC Milan,0,0,2.0,GROUP_STAGE,6,9,2,4,3,6,4,2,0,0,17,8,44.8,55.2,0.59,0.46,0,0,0,0,0,0,0
8b4d2876bd20,champions_league,2023,2023-10-04,Newcastle United FC,Paris Saint-Germain FC,4,1,2.0,GROUP_STAGE,12,11,5,3,7,7,1,2,0,0,13,11,49.7,50.3,4.31,1.51,4,0,62,1,0,0,0
6b7593556bc6,champions_league,2023,2023-10-04,FK Crvena Zvezda,BSC Young Boys,2,2,2.0,GROUP_STAGE,17,10,5,3,5,4,1,0,0,0,5,9,50.1,49.9,1.64,2.0,1,1,31,0,1,0,0
9f2f0fd01a90,champions_league,2023,2023-10-04,RB Leipzig,Manchester City FC,1,3,2.0,GROUP_STAGE,16,11,4,3,2,4,0,0,0,0,8,11,47.7,52.3,1.09,2.39,0,1,41,0,0,0,1
9194f52773d3,champions_league,2023,2023-10-04,FC Porto,FC Barcelona,0,1,2.0,GROUP_STAGE,7,12,3,4,5,4,2,0,0,0,11,12,60.4,39.6,0.38,1.59,0,1,83,0,0,0,0
ff80e942c991,champions_league,2023,2023-10-24,Sevilla FC,Arsenal FC,1,2,3.0,GROUP_STAGE,14,11,6,3,3,7,2,3,0,0,12,11,41.9,58.1,1.72,1.76,0,0,20,0,0,0,0
02381f0ee33e,champions_league,2023,2023-10-24,Racing Club de Lens,PSV,1,1,3.0,GROUP_STAGE,10,12,4,4,6,4,2,4,1,0,16,6,51.1,48.9,1.04,0.77,0,0,6,0,0,0,0
032c7d122583,champions_league,2023,2023-10-24,Sport Lisboa e Benfica,Real Sociedad de Fútbol,0,1,3.0,GROUP_STAGE,12,10,5,5,8,2,4,2,0,0,9,14,55.2,44.8,0.12,0.96,0,1,7,0,0,0,0
f392e7beef23,champions_league,2023,2023-10-24,Manchester United FC,FC København,1,0,3.0,GROUP_STAGE,15,10,7,3,3,3,3,1,0,0,10,11,40.2,59.8,1.34,0.1,0,0,34,0,0,0,0
2a694bb2fd77,champions_league,2023,2023-10-24,1. FC Union Berlin,SSC Napoli,0,1,3.0,GROUP_STAGE,12,10,5,4,3,3,1,2,0,0,8,13,61.6,38.4,0.49,1.84,0,0,14,0,0,0,1
e32901f9390c,champions_league,2023,2023-10-24,Sporting Clube de Braga,Real Madrid CF,1,2,3.0,GROUP_STAGE,16,11,8,5,3,5,1,2,0,0,8,5,60.5,39.5,0.27,2.11,1,2,27,0,1,0,0
45c57b90bb24,champions_league,2023,2023-10-24,Galatasaray SK,FC Bayern München,1,3,3.0,GROUP_STAGE,7,12,2,4,7,3,1,0,0,0,17,14,50.1,49.9,1.21,3.12,1,3,79,0,1,0,0
3691a7146460,champions_league,2023,2023-10-24,FC Internazionale Milano,FC Red Bull Salzburg,2,1,3.0,GROUP_STAGE,16,5,6,2,5,7,4,2,0,0,13,14,45.2,54.8,2.42,1.37,2,1,28,1,1,0,0
a3a037597da7,champions_league,2023,2023-10-25,Feyenoord Rotterdam,SS Lazio,3,1,3.0,GROUP_STAGE,14,9,4,4,5,4,1,1,0,0,14,12,59.6,40.4,3.44,1.45,2,0,80,0,0,1,1
30a00474200a,champions_league,2023,2023-10-25,FC Barcelona,FK Shakhtar Donetsk,2,1,3.0,GROUP_STAGE,17,11,8,3,6,3,4,3,0,0,7,11,56.0,44.0,1.73,1.66,2,1,53,0,0,0,0
5abfa0eb6f56,champions_league,2023,2023-10-25,Celtic FC,Club Atlético de Madrid,2,2,3.0,GROUP_STAGE,13,10,4,5,8,5,4,3,0,0,15,11,57.3,42.7,2.28,2.48,2,1,59,0,0,0,1
75853efe21a6,champions_league,2023,2023-10-25,Paris Saint-Germain FC,AC Milan,3,0,3.0,GROUP_STAGE,14,10,6,3,5,4,1,2,0,0,8,12,46.4,53.6,2.86,0.13,3,0,36,1,0,0,0
3f0383c78769,champions_league,2023,2023-10-25,Newcastle United FC,Borussia Dortmund,0,1,3.0,GROUP_STAGE,13,11,5,5,7,4,3,3,0,0,14,12,46.4,53.6,0.1,0.77,0,0,15,0,0,0,0
5e5a890a44e2,champions_league,2023,2023-10-25,BSC Young Boys,Manchester City FC,1,3,3.0,GROUP_STAGE,11,14,3,6,9,4,1,0,0,0,8,13,59.0,41.0,1.92,2.96,1,2,56,0,0,0,0
16a70f4e5a09,champions_league,2023,2023-10-25,RB Leipzig,FK Crvena Zvezda,3,1,3.0,GROUP_STAGE,13,7,4,2,4,4,3,0,0,0,7,13,52.5,47.5,2.86,0.9,1,0,69,1,0,0,0
a5acfe6378e2,champions_league,2023,2023-10-25,Royal Antwerp FC,FC Porto,1,4,3.0,GROUP_STAGE,12,15,6,7,8,3,4,4,0,0,12,15,54.5,45.5,1.02,4.08,0,2,16,0,1,1,0
1ea30607d6b1,champions_league,2023,2023-11-07,FK Crvena Zvezda,RB Leipzig,1,2,4.0,GROUP_STAGE,10,11,5,5,2,8,1,3,0,0,10,14,43.9,56.1,1.18,2.97,0,1,29,0,1,1,1
8cd1ef162c55,champions_league,2023,2023-11-07,Manchester City FC,BSC Young Boys,3,0,4.0,GROUP_STAGE,13,7,6,3,2,7,1,3,0,0,8,8,52.7,47.3,3.04,0.46,1,0,52,1,0,0,0
35ad0021978f,champions_league,2023,2023-11-07,AC Milan,Paris Saint-Germain FC,2,1,4.0,GROUP_STAGE,19,16,6,5,3,3,2,0,1,0,18,12,57.6,42.4,2.54,0.96,1,1,61,0,0,1,0
75434c073ab6,champions_league,2023,2023-11-07,FC Porto,Royal Antwerp FC,2,0,4.0,GROUP_STAGE,12,12,4,5,7,5,0,0,0,0,16,13,42.2,57.8,1.99,0.9,0,0,18,0,0,1,0
b84f7891947a,champions_league,2023,2023-11-07,Club Atlético de Madrid,Celtic FC,6,0,4.0,GROUP_STAGE,21,2,9,0,4,4,0,2,0,0,9,11,47.7,52.3,4.9,0.1,4,0,66,1,0,0,0
c8c5818ee751,champions_league,2023,2023-11-07,FK Shakhtar Donetsk,FC Barcelona,1,0,4.0,GROUP_STAGE,16,9,8,4,7,3,1,3,0,0,10,14,42.6,57.4,1.26,0.3,0,0,39,0,0,1,0
798dd751bdb3,champions_league,2023,2023-11-07,Borussia Dortmund,Newcastle United FC,2,0,4.0,GROUP_STAGE,10,11,3,4,0,3,1,0,0,0,5,9,55.3,44.7,1.97,0.1,1,0,17,0,0,0,0
9ec6f526161d,champions_league,2023,2023-11-07,SS Lazio,Feyenoord Rotterdam,1,0,4.0,GROUP_STAGE,13,11,6,4,4,0,2,1,0,0,16,15,49.4,50.6,1.07,0.68,1,0,12,0,0,0,0
cce960b57988,champions_league,2023,2023-11-08,Arsenal FC,Sevilla FC,2,0,4.0,GROUP_STAGE,10,5,3,2,7,3,4,4,1,0,18,12,57.2,42.8,2.99,0.48,1,0,87,0,0,0,0
22cf7a613846,champions_league,2023,2023-11-08,FC København,Manchester United FC,4,3,4.0,GROUP_STAGE,15,14,7,7,7,6,2,1,0,0,13,14,60.7,39.3,3.76,2.54,1,2,70,1,1,0,0
8973313af682,champions_league,2023,2023-11-08,FC Bayern München,Galatasaray SK,2,1,4.0,GROUP_STAGE,13,14,5,4,5,3,3,0,0,0,11,10,39.5,60.5,1.81,1.55,1,0,75,0,0,0,0
894f8b2f9b03,champions_league,2023,2023-11-08,PSV,Racing Club de Lens,1,0,4.0,GROUP_STAGE,15,7,7,3,6,4,2,1,0,0,17,13,57.2,42.8,1.48,0.36,1,0,51,0,0,0,0
16edef0354c1,champions_league,2023,2023-11-08,Real Madrid CF,Sporting Clube de Braga,3,0,4.0,GROUP_STAGE,14,12,6,4,6,5,3,3,0,0,13,8,58.2,41.8,3.18,1.26,1,0,35,0,0,0,0
ac6ed12279ee,champions_league,2023,2023-11-08,Real Sociedad de Fútbol,Sport Lisboa e Benfica,3,1,4.0,GROUP_STAGE,13,3,6,1,4,5,3,2,0,0,12,14,57.6,42.4,3.15,0.41,0,0,32,0,0,0,0
021be59880a0,champions_league,2023,2023-11-08,SSC Napoli,1. FC Union Berlin,1,1,4.0,GROUP_STAGE,6,4,3,1,1,6,5,1,0,0,12,5,57.2,42.8,1.51,1.58,0,0,79,0,0,1,0
feebf98fda78,champions_league,2023,2023-11-08,FC Red Bull Salzburg,FC Internazionale Milano,0,1,4.0,GROUP_STAGE,13,9,4,3,4,5,6,5,0,0,5,11,46.1,53.9,0.22,0.32,0,0,28,0,0,0,0
517c9c37ac89,champions_league,2023,2023-11-28,SS Lazio,Celtic FC,2,0,5.0,GROUP_STAGE,14,12,4,4,3,2,2,4,0,0,10,10,52.2,47.8,2.76,0.47,1,0,34,1,0,1,0
4325de851b96,champions_league,2023,2023-11-28,FK Shakhtar Donetsk,Royal Antwerp FC,1,0,5.0,GROUP_STAGE,12,11,4,4,4,4,5,4,0,0,11,5,47.1,52.9,1.51,0.58,1,0,54,0,0,0,0
6d0da5bc5c6f,champions_league,2023,2023-11-28,Feyenoord Rotterdam,Club Atlético de Madrid,1,3,5.0,GROUP_STAGE,13,15,4,8,8,6,1,0,0,0,10,10,44.1,55.9,0.51,2.69,1,1,84,1,1,0,0
fc2cbfdfac4f,champions_league,2023,2023-11-28,AC Milan,Borussia Dortmund,1,3,5.0,GROUP_STAGE,10,14,4,5,6,5,4,0,0,0,15,5,39.0,61.0,1.37,3.59,1,3,28,1,1,0,0
e5952e016fcb,champions_league,2023,2023-11-28,Paris Saint-Germain FC,Newcastle United FC,1,1,5.0,GROUP_STAGE,12,12,4,5,4,7,2,2,0,0,15,7,49.2,50.8,1.04,1.88,1,0,21,0,0,0,0
569025da618d,champions_league,2023,2023-11-28,BSC Young Boys,FK Crvena Zvezda,2,0,5.0,GROUP_STAGE,15,10,4,3,5,5,0,2,0,0,12,15,61.2,38.8,0.93,1.1,1,0,51,1,0,0,0
a8cfdc7db9b2,champions_league,2023,2023-11-28,Manchester City FC,RB Leipzig,3,2,5.0,GROUP_STAGE,15,14,5,6,7,6,1,2,0,0,9,10,60.6,39.4,3.64,2.37,2,0,16,1,0,1,2
2419471bb7f7,champions_league,2023,2023-11-28,FC Barcelona,FC Porto,2,1,5.0,GROUP_STAGE,12,10,5,4,10,7,2,2,0,0,7,8,57.1,42.9,1.83,1.81,1,1,2,1,0,0,0
6448cd0d0208,champions_league,2023,2023-11-29,FC Bayern München,FC København,0,0,5.0,GROUP_STAGE,14,14,6,5,8,4,1,1,0,0,12,8,48.2,51.8,0.11,0.63,0,0,0,0,0,0,0
860bc5686b10,champions_league,2023,2023-11-29,Arsenal FC,Racing Club de Lens,6,0,5.0,GROUP_STAGE,14,10,4,3,2,2,0,2,0,0,16,15,44.0,56.0,5.84,0.38,4,0,68,0,0,1,0
9791497ff076,champions_league,2023,2023-11-29,Sport Lisboa e Benfica,FC Internazionale Milano,3,3,5.0,GROUP_STAGE,19,15,9,6,6,6,1,0,1,0,12,11,55.3,44.7,2.07,2.84,1,0,52,0,0,0,2
9a9ca521c04e,champions_league,2023,2023-11-29,Real Sociedad de Fútbol,FC Red Bull Salzburg,0,0,5.0,GROUP_STAGE,11,9,4,4,6,7,1,6,0,0,15,13,54.6,45.4,0.1,0.64,0,0,0,0,0,0,0
a6c7e50dda0a,champions_league,2023,2023-11-29,Sporting Clube de Braga,1. FC Union Berlin,1,1,5.0,GROUP_STAGE,9,9,4,3,9,3,3,0,1,0,12,10,43.9,56.1,1.65,0.81,0,0,24,0,0,0,0
fd6e3800cace,champions_league,2023,2023-11-29,Real Madrid CF,SSC Napoli,4,2,5.0,GROUP_STAGE,13,9,6,3,6,4,1,1,0,0,20,10,49.7,50.3,3.94,1.45,3,0,31,0,0,0,2
7225bf09ea1f,champions_league,2023,2023-11-29,Sevilla FC,PSV,2,3,5.0,GROUP_STAGE,14,18,5,9,7,5,0,0,0,0,10,17,52.8,47.2,2.66,3.05,0,0,58,0,0,0,1
dd2221dd57c5,champions_league,2023,2023-11-29,Galatasaray SK,Manchester United FC,3,3,5.0,GROUP_STAGE,12,14,5,5,4,7,1,0,0,0,8,10,58.4,41.6,3.07,1.84,1,0,35,1,0,0,1
a0c8ffeebac9,champions_league,2023,2023-12-12,PSV,Arsenal FC,1,1,6.0,GROUP_STAGE,12,12,4,4,5,5,0,2,0,0,5,12,52.3,47.7,0.67,1.3,1,1,17,1,0,0,0
519f9f31f61f,champions_league,2023,2023-12-12,Racing Club de Lens,Sevilla FC,2,1,6.0,GROUP_STAGE,8,12,3,3,4,3,2,1,0,0,13,8,44.6,55.4,2.12,1.27,1,1,2,1,0,0,0
6cf9b786fe31,champions_league,2023,2023-12-12,1. FC Union Berlin,Real Madrid CF,2,3,6.0,GROUP_STAGE,12,13,6,4,6,3,3,3,0,0,14,6,51.8,48.2,1.9,2.57,0,2,9,0,0,0,0
870e2ebd1c57,champions_league,2023,2023-12-12,SSC Napoli,Sporting Clube de Braga,2,0,6.0,GROUP_STAGE,17,5,7,1,9,3,2,2,0,0,8,14,47.6,52.4,1.5,0.16,1,0,39,1,0,0,0
776f4f8729ed,champions_league,2023,2023-12-12,FC Internazionale Milano,Real Sociedad de Fútbol,0,0,6.0,GROUP_STAGE,10,10,3,4,4,3,1,0,0,0,17,7,40.0,60.0,0.68,0.1,0,0,0,0,0,0,0
bfc0a267bc63,champions_league,2023,2023-12-12,FC Red Bull Salzburg,Sport Lisboa e Benfica,1,3,6.0,GROUP_STAGE,13,17,4,7,6,3,2,2,0,0,12,11,52.8,47.2,0.93,4.11,0,0,8,0,0,0,0
ef28989d5004,champions_league,2023,2023-12-12,Manchester United FC,FC Bayern München,0,1,6.0,GROUP_STAGE,10,8,5,2,4,6,0,2,0,0,10,13,52.6,47.4,0.54,1.21,0,1,21,0,1,0,0
6203454caccc,champions_league,2023,2023-12-12,FC København,Galatasaray SK,1,0,6.0,GROUP_STAGE,10,10,3,3,8,1,1,1,0,0,9,12,43.8,56.2,1.66,0.63,0,0,38,0,0,0,0
d58e7ff2ab20,champions_league,2023,2023-12-13,FC Porto,FK Shakhtar Donetsk,5,3,6.0,GROUP_STAGE,14,11,4,3,6,5,0,4,0,0,9,12,45.9,54.1,4.4,2.45,1,1,66,0,1,2,0
54664eb6f7b1,champions_league,2023,2023-12-13,Borussia Dortmund,Paris Saint-Germain FC,1,1,6.0,GROUP_STAGE,10,12,4,4,4,4,3,2,0,0,13,12,57.7,42.3,1.44,1.45,0,1,36,0,1,0,0
1bc33ab2803a,champions_league,2023,2023-12-13,Newcastle United FC,AC Milan,1,2,6.0,GROUP_STAGE,15,12,7,5,5,3,1,1,0,0,8,12,44.0,56.0,1.5,2.27,1,1,87,1,0,0,1
4118937b272d,champions_league,2023,2023-12-13,Royal Antwerp FC,FC Barcelona,3,2,6.0,GROUP_STAGE,16,10,6,4,6,4,1,1,0,0,11,12,42.4,57.6,2.89,1.69,0,1,21,0,1,1,0
bd468f5022ce,champions_league,2023,2023-12-13,Club Atlético de Madrid,SS Lazio,2,0,6.0,GROUP_STAGE,10,10,5,4,12,4,1,4,0,0,12,13,57.0,43.0,2.35,0.76,0,0,52,0,0,1,0
9fc572f27a74,champions_league,2023,2023-12-13,FK Crvena Zvezda,Manchester City FC,2,3,6.0,GROUP_STAGE,16,12,7,6,3,2,1,1,0,0,5,9,52.2,47.8,2.3,3.19,1,2,22,0,1,0,0
af4cd5b6e221,champions_league,2023,2023-12-13,RB Leipzig,BSC Young Boys,2,1,6.0,GROUP_STAGE,19,8,9,2,6,3,0,6,0,0,12,13,38.8,61.2,1.95,1.11,2,0,81,0,0,0,1
19068ff06924,champions_league,2023,2023-12-13,Celtic FC,Feyenoord Rotterdam,2,1,6.0,GROUP_STAGE,14,12,5,5,6,3,2,3,0,0,12,9,60.6,39.4,1.92,1.32,0,0,78,0,0,0,0
58c7cef26c13,champions_league,2023,2024-02-13,FC København,Manchester City FC,1,3,1.0,LAST_16,13,12,5,4,5,4,1,3,0,0,13,10,57.8,42.2,0.41,2.63,1,0,81,1,0,0,1
34e6882a1673,champions_league,2023,2024-02-13,RB Leipzig,Real Madrid CF,0,1,1.0,LAST_16,11,14,3,6,7,5,1,1,0,0,6,10,48.6,51.4,0.51,0.65,0,1,90,0,1,0,0
ccf6a7532d60,champions_league,2023,2024-02-14,Paris Saint-Germain FC,Real Sociedad de Fútbol,2,0,1.0,LAST_16,15,12,6,4,4,5,3,0,0,0,13,15,49.6,50.4,2.7,0.1,1,0,71,1,0,1,0
447d81f6cf6a,champions_league,2023,2024-02-14,SS Lazio,FC Bayern München,1,0,1.0,LAST_16,16,12,8,6,3,3,3,1,0,0,14,12,47.8,52.2,1.88,0.33,1,0,20,0,0,0,0
9446d56c6c44,champions_league,2023,2024-02-20,FC Internazionale Milano,Club Atlético de Madrid,1,0,1.0,LAST_16,14,11,5,4,5,3,2,2,0,0,12,11,50.0,50.0,0.95,0.34,1,0,32,0,0,0,0
d2d63b9e0a48,champions_league,2023,2024-02-20,PSV,Borussia Dortmund,1,1,1.0,LAST_16,21,13,7,5,5,4,5,1,0,0,12,15,49.0,51.0,1.99,1.98,1,0,9,0,0,0,0
6f663e529378,champions_league,2023,2024-02-21,SSC Napoli,FC Barcelona,1,1,1.0,LAST_16,12,10,5,3,11,4,2,4,0,0,13,9,58.1,41.9,0.38,1.35,0,0,71,0,0,0,1
7715445197d9,champions_league,2023,2024-02-21,FC Porto,Arsenal FC,1,0,1.0,LAST_16,9,8,3,3,3,3,1,0,0,1,10,5,44.6,55.4,1.45,0.1,0,0,39,0,0,0,0
a55552db78ab,champions_league,2023,2024-03-05,Real Sociedad de Fútbol,Paris Saint-Germain FC,1,2,2.0,LAST_16,11,4,5,2,4,8,0,0,0,0,15,18,56.3,43.7,0.91,2.09,0,1,53,0,0,0,0
e4830da3e21b,champions_league,2023,2024-03-05,FC Bayern München,SS Lazio,3,0,2.0,LAST_16,19,5,10,2,6,5,1,2,0,0,10,14,39.0,61.0,3.41,0.1,0,0,5,0,0,0,0
8a1d46816d2c,champions_league,2023,2024-03-06,Manchester City FC,FC København,3,1,2.0,LAST_16,13,12,4,6,6,3,1,0,1,0,15,13,41.0,59.0,3.01,0.97,2,0,84,1,0,1,0
23816d025120,champions_league,2023,2024-03-06,Real Madrid CF,RB Leipzig,1,1,2.0,LAST_16,11,11,5,4,6,4,2,1,0,0,12,11,61.3,38.7,1.61,0.85,1,0,11,1,0,0,0
077191d62bdf,champions_league,2023,2024-03-12,Arsenal FC,FC Porto,5,2,2.0,LAST_16,18,9,5,2,6,2,3,2,0,0,17,12,58.4,41.6,5.2,2.16,1,0,30,0,0,2,0
2f009051553f,champions_league,2023,2024-03-12,FC Barcelona,SSC Napoli,3,1,2.0,LAST_16,12,10,4,4,7,3,1,1,0,1,13,12,55.9,44.1,3.07,1.11,1,1,8,1,1,1,0
703a3c451b1b,champions_league,2023,2024-03-13,Club Atlético de Madrid,FC Internazionale Milano,5,3,2.0,LAST_16,19,9,9,3,6,2,1,4,0,0,13,10,45.0,55.0,3.75,3.42,2,0,80,0,0,0,1
088635e00385,champions_league,2023,2024-03-13,Borussia Dortmund,PSV,2,0,2.0,LAST_16,17,14,5,5,9,2,3,1,0,0,16,9,54.4,45.6,2.58,0.26,0,0,2,0,0,0,0
6b029c2ad593,champions_league,2023,2024-04-09,Arsenal FC,FC Bayern München,2,2,1.0,QUARTER_FINALS,14,12,4,4,12,4,1,3,0,0,8,6,59.6,40.4,2.51,1.8,1,0,82,0,0,0,1
f009689343d1,champions_league,2023,2024-04-09,Real Madrid CF,Manchester City FC,3,3,1.0,QUARTER_FINALS,13,6,6,1,8,5,3,2,0,0,15,11,61.1,38.9,2.89,3.33,1,2,38,0,0,1,0
145a6985fdce,champions_league,2023,2024-04-10,Paris Saint-Germain FC,FC Barcelona,2,3,1.0,QUARTER_FINALS,11,11,3,3,5,4,1,2,0,0,13,15,59.9,40.1,1.99,3.5,1,1,85,0,0,0,1
68c8907867b4,champions_league,2023,2024-04-10,Club Atlético de Madrid,Borussia Dortmund,2,1,1.0,QUARTER_FINALS,11,12,4,3,6,4,2,1,0,0,9,11,61.8,38.2,2.32,0.7,2,0,7,1,0,0,1
17f6546a20ca,champions_league,2023,2024-04-16,Borussia Dortmund,Club Atlético de Madrid,4,2,2.0,QUARTER_FINALS,13,7,4,2,2,3,5,2,0,0,8,14,54.3,45.7,4.49,2.21,2,1,12,1,1,2,1
037ba2791527,champions_league,2023,2024-04-16,FC Barcelona,Paris Saint-Germain FC,1,4,2.0,QUARTER_FINALS,12,14,5,7,4,5,0,0,0,0,12,15,59.8,40.2,0.33,3.99,1,3,35,0,0,0,0
29fc6430b878,champions_league,2023,2024-04-17,FC Bayern München,Arsenal FC,1,0,2.0,QUARTER_FINALS,11,8,5,4,8,5,1,1,0,0,15,15,57.9,42.1,0.97,0.22,1,0,44,0,0,0,0
